X,Y,OGF_ID,LOCATION_ACCURACY,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-79.2217082,44.3026791,319514622,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:34+00,2023/11/27 22:30:20+00,12865
-80.8614054,44.0760931,319514611,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:32+00,2023/11/27 22:30:20+00,12881
-78.8549076,45.1494893,319514584,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:30+00,2023/11/27 22:30:20+00,12897
-79.1929274,45.3888254,319514599,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:31+00,2023/11/27 22:30:20+00,12913
-80.7968313,44.2929349,319514613,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:33+00,2023/11/27 22:30:20+00,12929
-77.3543091,44.1629393,319514748,Within 10 metres,2023/11/27 15:10:03+00,2023/11/24 14:26:47+00,2023/11/27 22:30:20+00,12945
-80.5352273,44.3802368,319514703,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:42+00,2023/11/27 22:30:20+00,12961
-79.8589492,43.3712421,319514727,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:44+00,2023/11/27 22:30:20+00,12977
-79.4107206,43.6323316,319514733,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:45+00,2023/11/27 22:30:20+00,12993
-80.80844,44.2621104,319514615,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:33+00,2023/11/27 22:30:20+00,13009
-76.0312681,44.5049707,319514671,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:39+00,2023/11/27 22:30:20+00,13025
-78.0252079,45.2022959,319514779,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:51+00,2023/11/27 22:30:20+00,13041
-79.1564589,43.8117176,319514777,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:51+00,2023/11/27 22:30:20+00,13057
-81.7007668,43.7455242,319514632,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:35+00,2023/11/27 22:30:20+00,13073
-84.3495429,46.7866424,319514770,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13089
-79.957585,43.7224450000001,319514789,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:52+00,2023/11/27 22:30:20+00,13105
-78.8477136,45.1609945,319514588,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:30+00,2023/11/27 22:30:20+00,13121
-79.3648705,43.1409942,319514732,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:45+00,2023/11/27 22:30:20+00,13137
-80.3147309,43.4240391,319514725,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:44+00,2023/11/27 22:30:20+00,13153
-79.173784,44.3027288,319514642,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:36+00,2023/11/27 22:30:20+00,13169
-79.2039907,45.3905231,319514763,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13185
-79.3572392,43.7342191,319514740,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:46+00,2023/11/27 22:30:20+00,13201
-80.3026369,43.4198633,319514745,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:47+00,2023/11/27 22:30:20+00,13217
-79.9087202,44.1534638,319514699,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13233
-79.5726834,43.1883766,319514620,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:33+00,2023/11/27 22:30:20+00,13249
-76.5417193,44.9282941,319514757,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:48+00,2023/11/27 22:30:20+00,13265
-76.4713013,44.5623455,319514787,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13281
-80.9168959,43.7724615,319514604,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:32+00,2023/11/27 22:30:20+00,13297
-79.3446553,43.9447643,319514758,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13313
-79.9742195,43.391665,319514719,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:43+00,2023/11/27 22:30:20+00,13329
-79.9068188,43.2441426,319514743,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:46+00,2023/11/27 22:30:20+00,13345
-79.8679069,43.3008922,319514652,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:37+00,2023/11/27 22:30:20+00,13361
-84.8842793,47.8531785,319514698,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13377
-81.6607722,43.6614191,319514795,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:53+00,2023/11/27 22:30:20+00,13393
-80.3640704,43.3694411,319514644,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:36+00,2023/11/27 22:30:20+00,13409
-76.7227926,45.0750853,319514676,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:39+00,2023/11/27 22:30:20+00,13425
-80.0462274,45.3507323,319514705,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:42+00,2023/11/27 22:30:20+00,13441
-79.8604754999999,43.3473212,319514608,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:32+00,2023/11/27 22:30:20+00,13457
-84.8122548,47.541674,319514634,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13473
-76.6340903,45.1269149,319514580,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:29+00,2023/11/27 22:30:20+00,13489
-81.3853788,45.0373233,319514794,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:52+00,2023/11/27 22:30:20+00,13505
-85.648839,48.7008946,319514626,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:34+00,2023/11/27 22:30:20+00,13521
-82.4408572,42.0877003,319514696,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:41+00,2023/11/27 22:30:20+00,13537
-85.6560223,48.6893226,319514649,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:36+00,2023/11/27 22:30:20+00,13553
-82.4451181,42.0839082,319514792,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13569
-80.4948098,43.3985311,319514688,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:40+00,2023/11/27 22:30:20+00,13585
-78.0537874,44.9198189,319514616,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13601
-84.6484233,47.3621858,319514755,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13617
-79.5929502,43.8323689,319514594,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:31+00,2023/11/27 22:30:20+00,13633
-90.7486397,48.3917142,319514706,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:42+00,2023/11/27 22:30:20+00,13649
-78.4552108,44.1335969,319514631,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:35+00,2023/11/27 22:30:20+00,13665
-79.1543458,43.8144731,319514774,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:50+00,2023/11/27 22:30:20+00,13681
-79.1229132,43.0438735,319514685,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:40+00,2023/11/27 22:30:20+00,13697
-79.3414802,43.7452031,319514723,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:44+00,2023/11/27 22:30:20+00,13713
-81.0889943,44.8018561,319514737,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:46+00,2023/11/27 22:30:20+00,13729
-80.4620835,44.3531281,319514701,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:42+00,2023/11/27 22:30:20+00,13745
-76.4998347,45.1783197,319514678,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:39+00,2023/11/27 22:30:20+00,13761
-79.2093645,44.3059652,319514731,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:45+00,2023/11/27 22:30:20+00,13777
-78.4552108,44.1335969,319514656,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:37+00,2023/11/27 22:30:20+00,13793
-79.2013792,45.3897984,319514761,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13809
-78.8472339,45.1489675,319514587,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:30+00,2023/11/27 22:30:20+00,13825
-76.2198519,45.2137793,319514679,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:39+00,2023/11/27 22:30:20+00,13841
-79.2024104,45.3896472,319514762,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13857
-76.2310893,44.7790237,319514596,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:31+00,2023/11/27 22:30:20+00,13873
-79.2152906,45.391691,319514595,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,13889
-78.230403,44.4854692,319514657,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:37+00,2023/11/27 22:30:20+00,13905
-82.4193254,49.4360294,319514785,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:51+00,2023/11/27 22:30:20+00,13921
-80.3295182,44.2853902,319514666,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:38+00,2023/11/27 22:30:20+00,13937
-79.1371475,43.8043789,319514775,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:50+00,2023/11/27 22:30:20+00,13953
-79.9785468,43.2465483,319514646,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:36+00,2023/11/27 22:30:20+00,13969
-80.6520826,44.3846068,319514640,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:36+00,2023/11/27 22:30:20+00,13985
-81.5321982,43.6042809,319514728,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,14001
-79.3647159,44.2093167,319514759,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:48+00,2023/11/27 22:30:20+00,14017
-81.0839556,43.7330985,319514636,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:35+00,2023/11/27 22:30:20+00,14033
-78.1323008,44.6205428,319514765,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:49+00,2023/11/27 22:30:20+00,14049
-79.1967497,45.3900717,319514579,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,14065
-78.0417527,44.609927,319514793,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:52+00,2023/11/27 22:30:20+00,14081
-82.512967,41.9320621,319514591,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,14097
-76.0314443,44.5049924,319514645,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:36+00,2023/11/27 22:30:20+00,14113
-79.7735118,43.4849754,319514602,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:31+00,2023/11/27 22:30:20+00,14129
-78.3615378,44.5528898,319514739,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:46+00,2023/11/27 22:30:20+00,14145
-76.1525735,45.1304163,319514724,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:44+00,2023/11/27 22:30:20+00,14161
-79.7678394,43.2175367,319514720,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:43+00,2023/11/27 22:30:20+00,14177
-80.7147455,44.1754441,319514610,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:32+00,2023/11/27 22:30:20+00,14193
-80.5749103,45.9331105,319514648,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,14209
-82.5135365,41.9326872,319514597,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,14225
-81.3803332,46.5876654,319514754,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,14241
-79.3109365,43.6596334,319514730,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:45+00,2023/11/27 22:30:20+00,14257
-78.5461143,45.2233805,319514764,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:49+00,2023/11/27 22:30:20+00,14273
-79.3163012,44.1881828,319514619,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:33+00,2023/11/27 22:30:20+00,14289
-80.2857704,43.3959338,319514749,Within 10 metres,2023/11/27 15:10:03+00,2023/11/24 14:26:47+00,2023/11/27 22:30:20+00,14305
-76.2161726,44.7810161,319514581,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:29+00,2023/11/27 22:30:20+00,14321
-80.8937873,44.6191662,319514665,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:38+00,2023/11/27 22:30:20+00,14337
